ticker,kind,name,isin,fonte,data_atualizacao
ITIP,fii,FII INTER IP,,fiis_20250924_040407.csv,2025-09-24
ITIT,fii,FII INTER IT,,fiis_20250924_040407.csv,2025-09-24
ITLC34,bdr,INTEL CORPORATION,BRITLCBDR005,bdrs_20250924_040410.xlsx,2025-09-24
ITRI,fii,FII ITRI,,fiis_20250924_040407.csv,2025-09-24
ITSA,acao,ITAUSA,,acoes_20250924_040414.xlsx,2025-09-24
ITUB,acao,ITAUUNIBANCO,,acoes_20250924_040414.xlsx,2025-09-24
IVCI,fii,FII IVCI,,fiis_20250924_040407.csv,2025-09-24
IVPR,acao,INVEPAR,,acoes_20250924_040414.xlsx,2025-09-24
IVVB,etf,ISHARE SP500,,etfs_20250924_040412.csv,2025-09-24
IWMI,etf,ETF BV IWMI,,etfs_20250924_040412.csv,2025-09-24
J1BH34,bdr,JB HUNT TRANSPORT SERVICES INC,BRJ1BHBDR007,bdrs_20250924_040410.xlsx,2025-09-24
J1CI34,bdr,JOHNSON CONTROLS INTERNATIONAL PLC,BRJ1CIBDR003,bdrs_20250924_040410.xlsx,2025-09-24
J1EF34,bdr,JEFFERIES FINANCIAL GROUP INC,BRJ1EFBDR005,bdrs_20250924_040410.xlsx,2025-09-24
J1EG34,bdr,JACOBS ENGINEERING GROUP INC,BRJ1EGBDR003,bdrs_20250924_040410.xlsx,2025-09-24
J1KH34,bdr,JACK HENRY & ASSOCIATES INC,BRJ1KHBDR008,bdrs_20250924_040410.xlsx,2025-09-24
J1NP34,bdr,JUNIPER NETWORKS INC,BRJ1NPBDR005,bdrs_20250924_040410.xlsx,2025-09-24
J1WN34,bdr,NORDSTROM INC,BRJ1WNBDR001,bdrs_20250924_040410.xlsx,2025-09-24
J2AZ34,bdr,JAZZ PHARMACEUTICALS PLC,BRJ2AZBDR009,bdrs_20250924_040410.xlsx,2025-09-24
J2BL34,bdr,JABIL INC,BRJ2BLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
J2WA34,bdr,John Wiley & Sons Inc,BRJ2WABDR006,bdrs_20250924_040410.xlsx,2025-09-24
JALL,acao,JALLESMACHAD,,acoes_20250924_040414.xlsx,2025-09-24
JASC,fii,FII JASC REN,,fiis_20250924_040407.csv,2025-09-24
JBFO,fii,FII JBFO FOF,,fiis_20250924_040407.csv,2025-09-24
JBSS,acao,JBS N.V.,,acoes_20250924_040414.xlsx,2025-09-24
JCCJ,fii,FII JHSF CJ,,fiis_20250924_040407.csv,2025-09-24
JCDA,fii,FII JCDA I,,fiis_20250924_040407.csv,2025-09-24
JCDB,fii,FII JCDB 02,,fiis_20250924_040407.csv,2025-09-24
JCIN,fii,FII JCIN,,fiis_20250924_040407.csv,2025-09-24
JDCO34,bdr,JD.COM INC,BRJDCOBDR001,bdrs_20250924_040410.xlsx,2025-09-24
JFEN,acao,JOAO FORTES,,acoes_20250924_040414.xlsx,2025-09-24
JFLL,fii,FII JFL LIV,,fiis_20250924_040407.csv,2025-09-24
JHS,acao,JHSF PART,,acoes_20250924_040414.xlsx,2025-09-24
JNJB34,bdr,JOHNSON & JOHNSON,BRJNJBBDR002,bdrs_20250924_040410.xlsx,2025-09-24
JOGO,etf,INVESTO JOGO,,etfs_20250924_040412.csv,2025-09-24
JOPA,acao,JOSAPAR,,acoes_20250924_040414.xlsx,2025-09-24
JPMC34,bdr,JPMORGAN CHASE & CO.,BRJPMCBDR009,bdrs_20250924_040410.xlsx,2025-09-24
JPPA,fii,FII JPPA CRI,,fiis_20250924_040407.csv,2025-09-24
JPPC,fii,FII JPP CAPI,,fiis_20250924_040407.csv,2025-09-24
JSA,fii,FII JS A FIN,,fiis_20250924_040407.csv,2025-09-24
JSCR,fii,FII JSCR,,fiis_20250924_040407.csv,2025-09-24
JSLG,acao,JSL,,acoes_20250924_040414.xlsx,2025-09-24
JSRE,fii,FII JS REAL,,fiis_20250924_040407.csv,2025-09-24
JTPR,fii,FII JT PREV,,fiis_20250924_040407.csv,2025-09-24
K1BF34,bdr,KB FINANCIAL GROUP INC,BRK1BFBDR008,bdrs_20250924_040410.xlsx,2025-09-24
K1EL34,bdr,KELLOGG CO,BRK1ELBDR000,bdrs_20250924_040410.xlsx,2025-09-24
K1EY34,bdr,KEYCORP,BRK1EYBDR003,bdrs_20250924_040410.xlsx,2025-09-24
K1IM34,bdr,KIMCO REALTY CORP,BRK1IMBDR009,bdrs_20250924_040410.xlsx,2025-09-24
K1LA34,bdr,KLA CORP,BRK1LABDR008,bdrs_20250924_040410.xlsx,2025-09-24
K1MX34,bdr,CARMAX INC,BRK1MXBDR008,bdrs_20250924_040410.xlsx,2025-09-24
K1RC34,bdr,KROGER CO,BRK1RCBDR001,bdrs_20250924_040410.xlsx,2025-09-24
K1SG34,bdr,KEYSIGHT TECHNOLOGIES INC,BRK1SGBDR000,bdrs_20250924_040410.xlsx,2025-09-24
K1SS34,bdr,KOHLS CORP,BRK1SSBDR005,bdrs_20250924_040410.xlsx,2025-09-24
K1TC34,bdr,KT CORP,BRK1TCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
K2CG34,bdr,KINGSOFT CLOUD HOLDINGS LTD,BRK2CGBDR002,bdrs_20250924_040410.xlsx,2025-09-24
K2RC34,bdr,KILROY REALTY CORP,BRK2RCBDR009,bdrs_20250924_040410.xlsx,2025-09-24
KCRE,fii,FII KINEA CR,,fiis_20250924_040407.csv,2025-09-24
KDLG,fii,FII KDLG,,fiis_20250924_040407.csv,2025-09-24
KEPL,acao,KEPLER WEBER,,acoes_20250924_040414.xlsx,2025-09-24
KEVE,fii,FII EVEN II,,fiis_20250924_040407.csv,2025-09-24
KFEN,fii,FII KFEN,,fiis_20250924_040407.csv,2025-09-24
KFO,fii,FII KINEAFOF,,fiis_20250924_040407.csv,2025-09-24
KGUJ,fii,FII KGUJ,,fiis_20250924_040407.csv,2025-09-24
KHCB34,bdr,THE KRAFT HEINZ COMPANY,BRKHCBBDR007,bdrs_20250924_040410.xlsx,2025-09-24
KISU,fii,FII KILIMA,,fiis_20250924_040407.csv,2025-09-24
KIVO,fii,FII KIVO,,fiis_20250924_040407.csv,2025-09-24
KLAS,acao,KALLAS,,acoes_20250924_040414.xlsx,2025-09-24
KLBN,acao,KLABIN S/A,,acoes_20250924_040414.xlsx,2025-09-24
KLOG,fii,FII KINEA DL,,fiis_20250924_040407.csv,2025-09-24
KMBB34,bdr,KIMBERLY-CLARK CORP,BRKMBBBDR009,bdrs_20250924_040410.xlsx,2025-09-24
KMIC34,bdr,KINDER MORGAN INC,BRKMICBDR002,bdrs_20250924_040410.xlsx,2025-09-24
KMPR34,bdr,KEMPER CORP,BRKMPRBDR005,bdrs_20250924_040410.xlsx,2025-09-24
KNCR,fii,FII KINEA RI,,fiis_20250924_040407.csv,2025-09-24
KNGR,fii,FII KNGR,,fiis_20250924_040407.csv,2025-09-24
KNH,fii,FII KINEA HF,,fiis_20250924_040407.csv,2025-09-24
KNHY,fii,FII KINEA HY,,fiis_20250924_040407.csv,2025-09-24
KNIP,fii,FII KINEA IP,,fiis_20250924_040407.csv,2025-09-24
KNPR,fii,FII KINEA PR,,fiis_20250924_040407.csv,2025-09-24
KNRE,fii,FII KII REAL,,fiis_20250924_040407.csv,2025-09-24
KNRI,fii,FII KINEA,,fiis_20250924_040407.csv,2025-09-24
KNSC,fii,FII KINEA SC,,fiis_20250924_040407.csv,2025-09-24
KNUQ,fii,FII KINEA UN,,fiis_20250924_040407.csv,2025-09-24
KOPI,fii,FII KOPI,,fiis_20250924_040407.csv,2025-09-24
KORE,fii,FII KORE,,fiis_20250924_040407.csv,2025-09-24
KPMR,fii,FII KPMR,,fiis_20250924_040407.csv,2025-09-24
KPRP,fii,FII KPRP,,fiis_20250924_040407.csv,2025-09-24
KRES,fii,FII KRES,,fiis_20250924_040407.csv,2025-09-24
L1BT34,bdr,LIBERTY GLOBAL PLC,BRL1BTBDR016,bdrs_20250924_040410.xlsx,2025-09-24
L1BT35,bdr,LIBERTY GLOBAL PLC,BRL1BTBDR024,bdrs_20250924_040410.xlsx,2025-09-24
L1CA34,bdr,LABORATORY CORP OF AMERICA HOLDINGS,BRL1CABDR006,bdrs_20250924_040410.xlsx,2025-09-24
L1DO34,bdr,LEIDOS HOLDINGS INC,BRL1DOBDR005,bdrs_20250924_040410.xlsx,2025-09-24
L1EG34,bdr,LEGGETT  PLATT INC,BRL1EGBDR009,bdrs_20250924_040410.xlsx,2025-09-24
L1EN34,bdr,LENNAR CORP,BRL1ENBDR005,bdrs_20250924_040410.xlsx,2025-09-24
L1FC34,bdr,CHINA LIFE INSURANCE CO LTD,BRL1FCBDR005,bdrs_20250924_040410.xlsx,2025-09-24
L1HX34,bdr,L3HARRIS TECHNOLOGIES INC,BRL1HXBDR007,bdrs_20250924_040410.xlsx,2025-09-24
L1IN34,bdr,LINDE PLC,BRL1INBDR006,bdrs_20250924_040410.xlsx,2025-09-24
L1KQ34,bdr,LKQ CORP,BRL1KQBDR005,bdrs_20250924_040410.xlsx,2025-09-24
L1MN34,bdr,"LUMEN TECHNOLOGIES, INC",BRL1MNBDR008,bdrs_20250924_040410.xlsx,2025-09-24
L1NC34,bdr,LINCOLN NATIONAL CORP,BRL1NCBDR009,bdrs_20250924_040410.xlsx,2025-09-24
L1OE34,bdr,LOEWS CORP,BRL1OEBDR003,bdrs_20250924_040410.xlsx,2025-09-24
L1RC34,bdr,LAM RESEARCH CORP,BRL1RCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
L1UL34,bdr,LULULEMON ATHLETICA INC,BRL1ULBDR005,bdrs_20250924_040410.xlsx,2025-09-24
L1VS34,bdr,LAS VEGAS SANDS CORPORATION,BRL1VSBDR008,bdrs_20250924_040410.xlsx,2025-09-24
L1WH34,bdr,LAMB WESTON HOLDINGS INC,BRL1WHBDR009,bdrs_20250924_040410.xlsx,2025-09-24
L1YB34,bdr,LyondellBasell Industries NV,BRL1YBBDR008,bdrs_20250924_040410.xlsx,2025-09-24
L1YG34,bdr,LLOYDS BANKING GROUP PLC,BRL1YGBDR007,bdrs_20250924_040410.xlsx,2025-09-24
L1YV34,bdr,LIVE NATION ENTERTAINMENT INC,BRL1YVBDR006,bdrs_20250924_040410.xlsx,2025-09-24
L2AZ34,bdr,Luminar Technologies Inc,BRL2AZBDR005,bdrs_20250924_040410.xlsx,2025-09-24
L2IV34,bdr,LivaNova PLC,BRL2IVBDR007,bdrs_20250924_040410.xlsx,2025-09-24
L2PL34,bdr,LPL FINANCIAL HOLDINGS INC,BRL2PLBDR003,bdrs_20250924_040410.xlsx,2025-09-24
L2RN34,bdr,Stride Inc,BRL2RNBDR005,bdrs_20250924_040410.xlsx,2025-09-24
L2SC34,bdr,LATTICE SEMICONDUCTOR CORP,BRL2SCBDR006,bdrs_20250924_040410.xlsx,2025-09-24
L2SI34,bdr,LIFE STORAGE INC,BRL2SIBDR003,bdrs_20250924_040410.xlsx,2025-09-24
LAND,acao,TERRASANTAPA,,acoes_20250924_040414.xlsx,2025-09-24
LASC,fii,FII LEGATUS,,fiis_20250924_040407.csv,2025-09-24
LAVV,acao,LAVVI,,acoes_20250924_040414.xlsx,2025-09-24
LBRD34,bdr,LIBERTY BROADBAND CORP,BRLBRDBDR002,bdrs_20250924_040410.xlsx,2025-09-24
LEVE,acao,METAL LEVE,,acoes_20250924_040414.xlsx,2025-09-24
LFTT,fii,FII LOFT II,,fiis_20250924_040407.csv,2025-09-24
LIFE,fii,FII LIFE,,fiis_20250924_040407.csv,2025-09-24
LIGH,acao,LIGHT,,acoes_20250924_040414.xlsx,2025-09-24
LIGT,acao,LIGHT S/A,,acoes_20250924_040414.xlsx,2025-09-24
LILY34,bdr,ELI LILLY AND COMPANY,BRLILYBDR006,bdrs_20250924_040410.xlsx,2025-09-24
LJQQ,acao,QUERO-QUERO,,acoes_20250924_040414.xlsx,2025-09-24
LKDV,fii,FII DEV ONE,,fiis_20250924_040407.csv,2025-09-24
LLAO,fii,FII BS2,,fiis_20250924_040407.csv,2025-09-24
LLBI,acao,LE BISCUIT,,acoes_20250924_040414.xlsx,2025-09-24
LMED,acao,LIFEMED,,acoes_20250924_040414.xlsx,2025-09-24
LMTB34,bdr,LOCKHEED MARTIN CORPORATION,BRLMTBBDR009,bdrs_20250924_040410.xlsx,2025-09-24
LOFT,fii,FII LOFT I,,fiis_20250924_040407.csv,2025-09-24
LOGG,acao,LOG COM PROP,,acoes_20250924_040414.xlsx,2025-09-24
LOGN,acao,LOG-IN,,acoes_20250924_040414.xlsx,2025-09-24
LOWC34,bdr,LOWES COMPANIES INC,BRLOWCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
LPLP,fii,FII LAGO PDR,,fiis_20250924_040407.csv,2025-09-24
LPSB,acao,LOPES BRASIL,,acoes_20250924_040414.xlsx,2025-09-24
LRDI,fii,FII LEBLON,,fiis_20250924_040407.csv,2025-09-24
LRED,fii,FII LRED,,fiis_20250924_040407.csv,2025-09-24
LREN,acao,LOJAS RENNER,,acoes_20250924_040414.xlsx,2025-09-24
LSEG34,bdr,London Stock Exchange Group,BRLSEGBDR007,bdrs_20250924_040410.xlsx,2025-09-24
LSOI,fii,FII LSOI,,fiis_20250924_040407.csv,2025-09-24
LSXM34,bdr,LIBERTY MEDIA CORP,BRLSXMBDR005,bdrs_20250924_040410.xlsx,2025-09-24
LSXM35,bdr,LIBERTY MEDIA CORP,BRLSXMBDR013,bdrs_20250924_040410.xlsx,2025-09-24
LTEL,acao,LITEL,,acoes_20250924_040414.xlsx,2025-09-24
LTLA,acao,LITELA,,acoes_20250924_040414.xlsx,2025-09-24
LTMT,fii,FII SPECIALE,,fiis_20250924_040407.csv,2025-09-24
LUPA,acao,LUPATECH,,acoes_20250924_040414.xlsx,2025-09-24
LUXM,acao,TREVISA,,acoes_20250924_040414.xlsx,2025-09-24
LVBI,fii,FII LVBI VBI,,fiis_20250924_040407.csv,2025-09-24
LVOL,etf,NUIBOVLOWVOL,,etfs_20250924_040412.csv,2025-09-24
LVTC,acao,WDC NETWORKS,,acoes_20250924_040414.xlsx,2025-09-24
LWSA,acao,LWSA,,acoes_20250924_040414.xlsx,2025-09-24
M1AA34,bdr,MID-AMERICA APARTMENT COMMUNITIES INC,BRM1AABDR009,bdrs_20250924_040410.xlsx,2025-09-24
M1AS34,bdr,MASCO CORP,BRM1ASBDR001,bdrs_20250924_040410.xlsx,2025-09-24
M1BT34,bdr,Mobile TeleSystems Public Joint Stock Co.,BRM1BTBDR007,bdrs_20250924_040410.xlsx,2025-09-24
M1CB34,bdr,MOLSON COORS BREWING CO,BRM1CBBDR003,bdrs_20250924_040410.xlsx,2025-09-24
M1CH34,bdr,MICROCHIP TECHNOLOGY INC,BRM1CHBDR000,bdrs_20250924_040410.xlsx,2025-09-24
M1CK34,bdr,MCKESSON CORP,BRM1CKBDR004,bdrs_20250924_040410.xlsx,2025-09-24
M1DB34,bdr,MONGODB INC,BRM1DBBDR001,bdrs_20250924_040410.xlsx,2025-09-24
M1GM34,bdr,MGM RESORTS INTERNATIONAL,BRM1GMBDR019,bdrs_20250924_040410.xlsx,2025-09-24
M1HK34,bdr,MOHAWK INDUSTRIES INC,BRM1HKBDR003,bdrs_20250924_040410.xlsx,2025-09-24
M1KC34,bdr,MCCORMICK & CO INC,BRM1KCBDR004,bdrs_20250924_040410.xlsx,2025-09-24
M1KT34,bdr,MARKETAXESS HOLDINGS INC,BRM1KTBDR008,bdrs_20250924_040410.xlsx,2025-09-24
M1LC34,bdr,MELCO RESORTS & ENTERTAINMENT LTD,BRM1LCBDR002,bdrs_20250924_040410.xlsx,2025-09-24
M1LM34,bdr,MARTIN MARIETTA MATERIALS INC,BRM1LMBDR001,bdrs_20250924_040410.xlsx,2025-09-24
M1MC34,bdr,Marsh & McLennan Cos Inc,BRM1MCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
M1NS34,bdr,Monster Beverage Corp,BRM1NSBDR004,bdrs_20250924_040410.xlsx,2025-09-24
M1PC34,bdr,MARATHON PETROLEUM CORP,BRM1PCBDR003,bdrs_20250924_040410.xlsx,2025-09-24
M1RN34,bdr,MODERNA INC,BRM1RNBDR006,bdrs_20250924_040410.xlsx,2025-09-24
M1RO34,bdr,MARATHON OIL CORP,BRM1ROBDR004,bdrs_20250924_040410.xlsx,2025-09-24
M1SC34,bdr,MSCI INC,BRM1SCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
M1SI34,bdr,MOTOROLA SOLUTIONS INC,BRM1SIBDR004,bdrs_20250924_040410.xlsx,2025-09-24
M1TA34,bdr,"META PLATFORMS, INC.",BRM1TABDR009,bdrs_20250924_040410.xlsx,2025-09-24
M1TB34,bdr,M&T BANK CORP,BRM1TBBDR007,bdrs_20250924_040410.xlsx,2025-09-24
M1TC34,bdr,MATCH GROUP INC,BRM1TCBDR005,bdrs_20250924_040410.xlsx,2025-09-24
M1TD34,bdr,METTLER-TOLEDO INTERNATIONAL INC,BRM1TDBDR003,bdrs_20250924_040410.xlsx,2025-09-24
M1TT34,bdr,MARRIOTT INTERNATIONAL INC,BRM1TTBDR009,bdrs_20250924_040410.xlsx,2025-09-24
M1UF34,bdr,MITSUBISHI UFJ FINANCIAL GROUP INC,BRM1UFBDR006,bdrs_20250924_040410.xlsx,2025-09-24
M2AS34,bdr,MASIMO CORP,BRM2ASBDR009,bdrs_20250924_040410.xlsx,2025-09-24
M2KS34,bdr,MKS INSTRUMENTS INC,BRM2KSBDR008,bdrs_20250924_040410.xlsx,2025-09-24
M2PM34,bdr,MP MATERIALS CORP,BRM2PMBDR000,bdrs_20250924_040410.xlsx,2025-09-24
M2PR34,bdr,MONOLITHIC POWER SYSTEMS INC,BRM2PRBDR009,bdrs_20250924_040410.xlsx,2025-09-24
M2PW34,bdr,MEDICAL PROPERTIES TRUST INC,BRM2PWBDR009,bdrs_20250924_040410.xlsx,2025-09-24
M2RT34,bdr,MIRATI THERAPEUTICS INC,BRM2RTBDR001,bdrs_20250924_040410.xlsx,2025-09-24
M2RV34,bdr,MARVELL TECHNOLOGY INC,BRM2RVBDR007,bdrs_20250924_040410.xlsx,2025-09-24
M2ST34,bdr,MICROSTRATEGY INC,BRM2STBDR009,bdrs_20250924_040410.xlsx,2025-09-24
MACY34,bdr,MACYS INC.,BRMACYBDR000,bdrs_20250924_040410.xlsx,2025-09-24
MAGM,fii,FII MAGM,,fiis_20250924_040407.csv,2025-09-24
MANA,fii,FII MANATI,,fiis_20250924_040407.csv,2025-09-24
MAPT,acao,CEMEPE,,acoes_20250924_040414.xlsx,2025-09-24
MATB,etf,IT NOW IMAT,,etfs_20250924_040412.csv,2025-09-24
MATD,acao,MATER DEI,,acoes_20250924_040414.xlsx,2025-09-24
MAXR,fii,FII MAX RET,,fiis_20250924_040407.csv,2025-09-24
MCCI,fii,FII MAUA,,fiis_20250924_040407.csv,2025-09-24
MCDC34,bdr,MCDONALDS CORP.,BRMCDCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
MCEM,fii,FII MCEM,,fiis_20250924_040407.csv,2025-09-24
MCLO,fii,FII MCLO,,fiis_20250924_040407.csv,2025-09-24
MCOR34,bdr,MOODYS CORP,BRMCORBDR005,bdrs_20250924_040410.xlsx,2025-09-24
MCRE,fii,FII MAUA RE,,fiis_20250924_040407.csv,2025-09-24
MCRJ,acao,CEPAC - MCRJ,,acoes_20250924_040414.xlsx,2025-09-24
MDIA,acao,M.DIASBRANCO,,acoes_20250924_040414.xlsx,2025-09-24
MDLZ34,bdr,"MONDELEZ INTERNATIONAL, INC",BRMDLZBDR002,bdrs_20250924_040410.xlsx,2025-09-24
MDNE,acao,MOURA DUBEUX,,acoes_20250924_040414.xlsx,2025-09-24
MDTC34,bdr,MEDTRONIC PUBLIC LIMITED COMPANY,BRMDTCBDR004,bdrs_20250924_040410.xlsx,2025-09-24
MEAL,acao,IMC S/A,,acoes_20250924_040414.xlsx,2025-09-24
MELI34,bdr,MERCADOLIBRE INC,BRMELIBDR006,bdrs_20250924_040410.xlsx,2025-09-24
MELK,acao,MELNICK,,acoes_20250924_040414.xlsx,2025-09-24
MERC,acao,MERC FINANC,,acoes_20250924_040414.xlsx,2025-09-24
METB34,bdr,METLIFE INC,BRMETBBDR004,bdrs_20250924_040410.xlsx,2025-09-24
MFII,fii,FII MERITO I,,fiis_20250924_040407.csv,2025-09-24
MGEL,acao,MANGELS INDL,,acoes_20250924_040414.xlsx,2025-09-24
MGHT,fii,FII MOGNO HT,,fiis_20250924_040407.csv,2025-09-24
MGLU,acao,MAGAZ LUIZA,,acoes_20250924_040414.xlsx,2025-09-24
MGRI,fii,FII MGRI,,fiis_20250924_040407.csv,2025-09-24
MILL,etf,DIGITAL LIFE,,etfs_20250924_040412.csv,2025-09-24
MILS,acao,MILLS,,acoes_20250924_040414.xlsx,2025-09-24
MKLC34,bdr,MARKEL CORP,BRMKLCBDR006,bdrs_20250924_040410.xlsx,2025-09-24
MLAS,acao,MULTILASER,,acoes_20250924_040414.xlsx,2025-09-24
MMAQ,acao,MINASMAQUINA,,acoes_20250924_040414.xlsx,2025-09-24
MMMC34,bdr,3M COMPANY,BRMMMCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
MMPD,fii,FII MAUA MPD,,fiis_20250924_040407.csv,2025-09-24
MMVE,fii,FII MMVE OP,,fiis_20250924_040407.csv,2025-09-24
MNDL,acao,MUNDIAL,,acoes_20250924_040414.xlsx,2025-09-24
MNPR,acao,MINUPAR,,acoes_20250924_040414.xlsx,2025-09-24
MNZC,acao,MENEZES CORT,,acoes_20250924_040414.xlsx,2025-09-24
MOAR,acao,MONT ARANHA,,acoes_20250924_040414.xlsx,2025-09-24
MOF,fii,FII MULT OF2,,fiis_20250924_040407.csv,2025-09-24
MOOO34,bdr,"ALTRIA GROUP, INC.",BRMOOOBDR007,bdrs_20250924_040410.xlsx,2025-09-24
MOSC34,bdr,THE MOSAIC COMPANY,BRMOSCBDR003,bdrs_20250924_040410.xlsx,2025-09-24
MOSO,fii,FII MOSO,,fiis_20250924_040407.csv,2025-09-24
MOTV,acao,MOTIVA SA,,acoes_20250924_040414.xlsx,2025-09-24
MOVI,acao,MOVIDA,,acoes_20250924_040414.xlsx,2025-09-24
MRCK34,bdr,"MERCK & CO., INC.",BRMRCKBDR003,bdrs_20250924_040410.xlsx,2025-09-24
MRFG,acao,MARFRIG,,acoes_20250924_040414.xlsx,2025-09-24
MRSA,acao,MRS LOGIST,,acoes_20250924_040414.xlsx,2025-09-24
MRVE,acao,MRV,,acoes_20250924_040414.xlsx,2025-09-24
MSBR34,bdr,MORGAN STANLEY,BRMSBRBDR008,bdrs_20250924_040410.xlsx,2025-09-24
MSCD34,bdr,MASTERCARD INCORPORATED,BRMSCDBDR006,bdrs_20250924_040410.xlsx,2025-09-24
MSFT34,bdr,MICROSOFT CORPORATION,BRMSFTBDR005,bdrs_20250924_040410.xlsx,2025-09-24
MSPA,acao,MELHOR SP,,acoes_20250924_040414.xlsx,2025-09-24
MTES,fii,FII MTES,,fiis_20250924_040407.csv,2025-09-24
MTO,fii,FII MULT OF1,,fiis_20250924_040407.csv,2025-09-24
MTRE,acao,MITRE REALTY,,acoes_20250924_040414.xlsx,2025-09-24
MTSA,acao,METISA,,acoes_20250924_040414.xlsx,2025-09-24
MULT,acao,MULTIPLAN,,acoes_20250924_040414.xlsx,2025-09-24
MUTC34,bdr,MICRON TECHNOLOGY INC,BRMUTCBDR008,bdrs_20250924_040410.xlsx,2025-09-24
MWET,acao,WETZEL S/A,,acoes_20250924_040414.xlsx,2025-09-24
MXR,fii,FII MAXI REN,,fiis_20250924_040407.csv,2025-09-24
MYPK,acao,IOCHP-MAXION,,acoes_20250924_040414.xlsx,2025-09-24
N1BI34,bdr,NEUROCRINE BIOSCIENCES INC,BRN1BIBDR009,bdrs_20250924_040410.xlsx,2025-09-24
N1CL34,bdr,NORWEGIAN CRUISE LINE HOLDINGS LTD,BRN1CLBDR001,bdrs_20250924_040410.xlsx,2025-09-24
N1DA34,bdr,NASDAQ INC,BRN1DABDR002,bdrs_20250924_040410.xlsx,2025-09-24
N1EM34,bdr,NEWMONT CORP,BRN1EMBDR005,bdrs_20250924_040410.xlsx,2025-09-24
N1GG34,bdr,NATIONAL GRID PLC,BRN1GGBDR002,bdrs_20250924_040410.xlsx,2025-09-24
N1IC34,bdr,NICE LTD,BRN1ICBDR007,bdrs_20250924_040410.xlsx,2025-09-24
N1IS34,bdr,NISOURCE INC,BRN1ISBDR003,bdrs_20250924_040410.xlsx,2025-09-24
N1LS34,bdr,NIELSEN HOLDINGS PLC,BRN1LSBDR007,bdrs_20250924_040410.xlsx,2025-09-24
N1OV34,bdr,NOV Inc,BRN1OVBDR005,bdrs_20250924_040410.xlsx,2025-09-24
N1OW34,bdr,SERVICENOW INC,BRN1OWBDR003,bdrs_20250924_040410.xlsx,2025-09-24
N1RG34,bdr,NRG ENERGY INC,BRN1RGBDR009,bdrs_20250924_040410.xlsx,2025-09-24
N1SC34,bdr,Norfolk Southern Corp,BRN1SCBDR006,bdrs_20250924_040410.xlsx,2025-09-24
N1TA34,bdr,NETAPP INC,BRN1TABDR008,bdrs_20250924_040410.xlsx,2025-09-24
N1TR34,bdr,NORTHERN TRUST CORP,BRN1TRBDR002,bdrs_20250924_040410.xlsx,2025-09-24
N1UE34,bdr,Nucor Corp,BRN1UEBDR008,bdrs_20250924_040410.xlsx,2025-09-24
N1VO34,bdr,NOVO NORDISK A/S,BRN1VOBDR005,bdrs_20250924_040410.xlsx,2025-09-24
N1VR34,bdr,NVR INC,BRN1VRBDR008,bdrs_20250924_040410.xlsx,2025-09-24
N1VS34,bdr,NOVARTIS AG,BRN1VSBDR006,bdrs_20250924_040410.xlsx,2025-09-24
N1WG34,bdr,NATWEST GROUP PLC,BRN1WGBDR009,bdrs_20250924_040410.xlsx,2025-09-24
N1WL34,bdr,NEWELL BRANDS INC,BRN1WLBDR009,bdrs_20250924_040410.xlsx,2025-09-24
N1WS34,bdr,NEWS CORP,BRN1WSBDR004,bdrs_20250924_040410.xlsx,2025-09-24
N1WS35,bdr,NEWS CORP,BRN1WSBDR012,bdrs_20250924_040410.xlsx,2025-09-24
N1XP34,bdr,NXP SEMICONDUCTORS NV,BRN1XPBDR008,bdrs_20250924_040410.xlsx,2025-09-24
N2AR34,bdr,Inari Medical Inc,BRN2ARBDR000,bdrs_20250924_040410.xlsx,2025-09-24
N2AT34,bdr,NATIONAL INSTRUMENTS CORP,BRN2ATBDR006,bdrs_20250924_040410.xlsx,2025-09-24
N2ET34,bdr,CLOUDFLARE INC,BRN2ETBDR008,bdrs_20250924_040410.xlsx,2025-09-24
N2EW34,bdr,NEW RELIC INC,BRN2EWBDR002,bdrs_20250924_040410.xlsx,2025-09-24
N2LY34,bdr,ANNALY CAPITAL MANAGEMENT INC,BRN2LYBDR003,bdrs_20250924_040410.xlsx,2025-09-24
N2TN34,bdr,NUTANIX INC,BRN2TNBDR009,bdrs_20250924_040410.xlsx,2025-09-24
N2VC34,bdr,NOVOCURE LTD,BRN2VCBDR008,bdrs_20250924_040410.xlsx,2025-09-24
N4V1,fii,INTERMED NT,,fiis_20250924_040407.csv,2025-09-24
NASD,etf,TREND NASDAQ,,etfs_20250924_040412.csv,2025-09-24
NATU,acao,NATURA,,acoes_20250924_040414.xlsx,2025-09-24
NAUI,fii,FII NAUI,,fiis_20250924_040407.csv,2025-09-24
NAVT,fii,FII NAVI TOT,,fiis_20250924_040407.csv,2025-09-24
NBOV,etf,NUIBOVBRMAIS,,etfs_20250924_040412.csv,2025-09-24
NCRI,fii,FII NAVI CRI,,fiis_20250924_040407.csv,2025-09-24
NDIV,etf,NU REND IBOV,,etfs_20250924_040412.csv,2025-09-24
